OPR_DATE,HOUR_ENDING,time_of_day,season,agg_hour,NG_COL_CAL,NG_NG_CAL,NG_NUC_CAL,NG_OIL_CAL,NG_WAT_CAL,NG_SUN_CAL,NG_WND_CAL,NG_OTH_CAL,LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,LOADING_MW_FORECAST_CAISO,LOADING_MW_FORECAST_PGE,LOADING_MW_FORECAST_SCE,LOADING_MW_FORECAST_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,DA_LMP_PGE_NP15
3/6/2021,5,night,spring,10324,647,8256,1147,46,663,-3,3576,426,20402,9567,8844,1723,19772,9026,8765,1776,5,4,32
3/6/2021,6,night,spring,10325,735,7599,1146,46,808,-5,3999,524,20914,9797,9061,1776,20448,9331,9054,1853,5,4,38
3/6/2021,7,night,spring,10326,698,8861,1146,46,957,6,3689,458,21073,9834,9156,1798,21166,9790,9261,1904,5,4,38
3/6/2021,8,morning,spring,10327,651,7633,1146,46,1343,2805,3348,426,20643,9635,9010,1722,20979,9833,9102,1836,5,4,33
3/6/2021,9,morning,spring,10328,580,5722,1145,46,1094,8595,2871,375,20000,9363,8792,1580,20306,9405,8959,1739,5,4,22
3/6/2021,10,morning,spring,10329,578,4848,1145,46,623,10534,2652,577,19331,9156,8518,1401,19218,8809,8644,1569,5,4,17
3/6/2021,11,day,spring,10330,579,4243,1145,46,441,11019,2617,385,18493,8653,8321,1271,18194,8258,8327,1419,5,4,25
3/6/2021,12,day,spring,10331,578,4141,1145,46,376,10286,2892,389,17893,8247,8184,1217,17392,7779,8122,1301,5,4,15
3/6/2021,13,day,spring,10332,577,3741,1145,46,429,9613,3087,548,17597,8004,8142,1206,16989,7451,8058,1291,5,4,10
3/6/2021,14,day,spring,10333,577,3586,1145,46,333,9741,3306,351,17573,7948,8145,1235,16962,7381,8044,1350,5,4,7
3/6/2021,15,day,spring,10334,576,3619,1145,46,368,9182,3336,444,18178,8182,8378,1372,17381,7555,8164,1476,5,4,2
3/6/2021,16,day,spring,10335,573,4566,1146,46,374,8593,3811,290,19484,8812,8817,1608,18430,8001,8497,1746,5,4,6
3/6/2021,17,day,spring,10336,572,6400,1146,46,468,7531,3978,335,21139,9623,9375,1890,20064,8980,8909,1986,5,4,25
3/6/2021,18,day,spring,10337,583,7116,1146,46,1650,3442,4489,550,23082,10522,10093,2213,22399,10363,9671,2174,5,4,47
3/6/2021,19,dusk,spring,10338,745,9270,1145,46,2580,110,4709,620,24768,11319,10814,2377,24634,11377,10663,2397,5,4,57
3/6/2021,20,dusk,spring,10339,757,10462,1146,46,3286,-4,4666,334,24651,11309,10763,2320,24620,11356,10699,2369,5,4,51
3/6/2021,21,dusk,spring,10340,761,10566,1145,46,3289,-1,4995,321,24008,11062,10457,2230,24027,11084,10441,2306,5,4,46
3/6/2021,22,night,spring,10341,762,10230,1146,46,2515,-1,4929,393,23166,10690,10095,2122,23291,10731,10160,2207,5,4,45
3/6/2021,23,night,spring,10342,782,9700,1145,46,1995,-1,4834,430,22084,10156,9680,1989,22264,10239,9753,2085,5,4,39
3/6/2021,24,night,spring,10343,698,9554,1146,45,1753,-1,4333,380,20977,9660,9191,1868,21099,9712,9246,1954,5,4,34
3/7/2021,1,night,spring,10344,640,9430,1145,46,1612,-1,3894,573,20178,9299,8829,1793,20512,9524,8899,1850,5,4,35
3/7/2021,2,night,spring,10345,637,8815,1147,46,1537,-1,3790,587,19660,9117,8559,1727,19942,9255,8671,1771,5,4,33
3/7/2021,3,night,spring,10346,640,8531,1145,47,1249,0,3785,544,19623,9224,8456,1683,19480,9055,8460,1719,5,4,33
3/7/2021,4,night,spring,10347,635,8558,1147,46,994,-3,3696,589,19532,9217,8385,1665,19287,8990,8344,1697,5,4,33
3/7/2021,5,night,spring,10348,635,9126,1147,46,992,-4,3341,377,19675,9303,8424,1679,19354,9056,8333,1705,5,4,34
3/7/2021,6,night,spring,10349,649,9242,1147,46,1107,-5,2928,526,20005,9462,8551,1717,19843,9302,8516,1752,5,4,40
3/7/2021,7,night,spring,10350,711,9505,1147,46,1621,12,2261,578,20037,9412,8606,1740,20141,9574,8499,1784,5,4,42
3/7/2021,8,morning,spring,10351,674,8347,1147,46,1387,2631,1683,498,20128,9387,8691,1778,19873,9411,8414,1788,5,4,35
3/7/2021,9,morning,spring,10352,602,7051,1148,46,925,5350,652,502,20235,9218,8887,1866,19162,8889,8269,1805,5,4,32
3/7/2021,10,morning,spring,10353,578,5519,1146,46,1224,8001,521,735,19334,8415,8887,1773,18347,8269,8157,1729,5,4,29
3/7/2021,11,day,spring,10354,576,4418,1146,46,782,9265,285,340,18405,7820,8751,1580,17565,7817,8008,1551,5,4,27
3/7/2021,12,day,spring,10355,581,3497,1148,46,963,9860,242,453,17411,7237,8452,1470,17029,7451,7923,1466,5,4,22
3/7/2021,13,day,spring,10356,578,3942,1147,46,974,10062,319,186,17335,7205,8427,1452,16942,7319,7913,1523,5,4,19
3/7/2021,14,day,spring,10357,604,3820,1147,46,766,9647,465,412,17610,7432,8445,1484,17083,7369,7968,1560,5,4,20
3/7/2021,15,day,spring,10358,614,4406,1147,46,702,8285,554,292,18092,7598,8527,1718,17542,7613,8105,1636,5,4,18
3/7/2021,16,day,spring,10359,665,5457,1147,46,1175,6832,678,307,19619,8251,9104,2013,18508,8151,8407,1761,5,4,21
3/7/2021,17,day,spring,10360,929,7594,1148,46,1871,3783,1288,490,21378,9306,9647,2170,19991,9110,8789,1901,5,4,33
3/7/2021,18,day,spring,10361,1411,10356,1147,46,1901,1541,1689,250,23420,10467,10295,2399,22392,10442,9593,2162,5,4,46
3/7/2021,19,dusk,spring,10362,1450,12981,1146,46,2641,39,1682,567,25014,11371,10929,2453,24711,11403,10683,2412,5,4,59
3/7/2021,20,dusk,spring,10363,1508,14360,1148,46,2472,-14,2159,351,24940,11407,10897,2376,24789,11490,10707,2372,5,4,48
3/7/2021,21,dusk,spring,10364,1472,13404,1146,46,2401,-11,2380,382,24169,11122,10507,2282,24021,11179,10334,2272,5,4,44
3/7/2021,22,night,spring,10365,1371,12574,1147,46,2418,-10,2682,411,23236,10671,10153,2158,23121,10724,9993,2164,5,4,42
3/7/2021,23,night,spring,10366,1339,11851,1146,46,1488,-11,2897,462,21814,10043,9521,1999,21871,10072,9546,2016,5,4,36
3/7/2021,24,night,spring,10367,1446,10175,1146,46,1256,-11,2925,693,20590,9507,8969,1864,20691,9528,9047,1879,5,4,34
3/8/2021,1,night,spring,10368,1156,8460,1146,46,1108,-10,3827,596,19879,9182,8651,1798,19819,9038,8726,1800,5,4,31
3/8/2021,2,night,spring,10369,830,7669,1145,46,1065,-10,3947,605,19485,9011,8481,1743,19324,8815,8513,1742,5,4,30
3/8/2021,3,night,spring,10370,656,7803,1146,46,1033,-12,3943,579,19458,9036,8455,1713,19074,8689,8430,1698,5,4,30
3/8/2021,4,night,spring,10371,642,8668,1146,46,744,-14,3552,463,19906,9356,8580,1711,19118,8728,8441,1687,5,4,30
3/8/2021,5,night,spring,10372,642,8890,1146,46,752,-15,3773,470,20739,9756,8948,1773,19743,9021,8720,1733,5,4,32
3/8/2021,6,night,spring,10373,685,8983,1147,46,1155,-16,3662,487,22236,10461,9592,1913,21187,9648,9394,1870,5,4,37
3/8/2021,7,night,spring,10374,755,9919,1146,46,1697,-13,3809,530,23595,11058,10213,2054,23021,10549,10135,2054,5,4,52
3/8/2021,8,morning,spring,10375,930,9869,1147,46,1862,3119,3778,453,24228,11316,10551,2098,23813,10894,10528,2113,5,4,38
3/8/2021,9,morning,spring,10376,716,7404,1146,46,1447,9090,3671,345,24238,11291,10647,2042,23326,10475,10483,2095,5,4,32
3/8/2021,10,morning,spring,10377,577,6453,1148,46,630,12054,4057,366,23757,11107,10411,1985,22526,9962,10297,2003,5,4,29
3/8/2021,11,day,spring,10378,598,5326,1146,46,482,13217,4291,421,22719,10516,10095,1858,21864,9585,10162,1859,5,4,25
3/8/2021,12,day,spring,10379,596,4842,1146,-1,341,13036,3836,534,22282,10300,10014,1719,21423,9320,10083,1767,5,4,24
3/8/2021,13,day,spring,10380,594,4878,1146,-1,385,12573,4017,378,22233,10253,10047,1686,21174,9183,10026,1713,5,4,17
3/8/2021,14,day,spring,10381,593,4832,1146,-2,400,12773,4356,244,22361,10294,10078,1742,21134,9211,9957,1713,5,4,16
3/8/2021,15,day,spring,10382,595,4926,1145,-4,467,12640,4257,362,22582,10415,10059,1860,21267,9266,9963,1786,5,4,17
3/8/2021,16,day,spring,10383,593,6128,1146,-4,532,11669,4322,232,23006,10558,10218,1979,22080,9698,10192,1938,5,4,23
3/8/2021,17,day,spring,10384,598,7205,1146,46,1285,8401,4374,373,24143,11121,10586,2178,23283,10401,10505,2123,5,4,36
3/8/2021,18,day,spring,10385,737,9377,1146,46,2318,2840,4073,469,26018,12055,11250,2448,25065,11359,11049,2399,5,4,50
3/8/2021,19,dusk,spring,10386,1003,13275,1147,46,3411,109,2992,749,27407,12713,11837,2589,27076,12247,11958,2606,5,4,68
3/8/2021,20,dusk,spring,10387,1001,13497,1147,46,4015,43,2795,568,26957,12521,11648,2523,26921,12243,11875,2539,5,4,56
3/8/2021,21,dusk,spring,10388,995,12284,1147,46,3884,22,2484,596,26125,12087,11349,2425,25989,11824,11485,2417,5,4,50
3/8/2021,22,night,spring,10389,964,12097,1146,46,3066,23,2758,522,24985,11509,10924,2290,24780,11236,11001,2283,5,4,45
3/8/2021,23,night,spring,10390,848,11257,1146,46,2096,22,3293,552,23429,10773,10292,2102,23135,10481,10299,2095,5,4,37
3/8/2021,24,night,spring,10391,815,10461,1147,46,1583,-10,3401,419,22180,10203,9794,1923,21809,9868,9745,1938,5,4,34
3/9/2021,1,night,spring,10392,764,10173,1147,46,1390,-10,3563,508,21563,9999,9439,1865,21259,9624,9512,1865,5,4,36
3/9/2021,2,night,spring,10393,739,10504,1147,46,940,-10,3353,478,21196,9977,9167,1791,20627,9374,9196,1798,5,4,34
3/9/2021,3,night,spring,10394,666,10487,1147,46,891,-14,3110,486,20908,9861,9030,1752,20310,9220,9076,1751,5,4,32
3/9/2021,4,night,spring,10395,640,10446,1147,46,862,-16,3248,510,21035,9929,9081,1757,20392,9265,9116,1744,5,4,32
3/9/2021,5,night,spring,10396,640,10750,1145,46,930,-18,3201,514,21790,10273,9409,1833,21012,9538,9415,1787,5,4,33
3/9/2021,6,night,spring,10397,670,11425,1146,46,1189,-19,3179,515,23205,10912,10027,1985,22481,10158,10104,1938,5,4,41
3/9/2021,7,night,spring,10398,753,11672,1146,46,1786,-13,3531,504,24411,11436,10598,2093,24289,11033,10854,2114,5,4,50
3/9/2021,8,morning,spring,10399,755,11307,1144,46,2184,2587,3648,407,24949,11811,10770,2089,24728,11354,10980,2112,5,4,41
3/9/2021,9,morning,spring,10400,745,8470,1145,46,1631,8760,3880,525,24770,11737,10767,1991,24090,11075,10747,1994,5,4,33
3/9/2021,10,morning,spring,10401,696,6849,1146,46,1595,10858,3723,553,23997,11415,10409,1901,23182,10620,10445,1849,5,4,30
3/9/2021,11,day,spring,10402,660,6050,1147,46,1006,11178,3811,419,23133,11097,10044,1724,22350,10221,10164,1702,5,4,29
3/9/2021,12,day,spring,10403,626,6314,1147,46,743,11045,3472,282,22594,10742,9903,1686,21798,9939,9985,1613,5,4,29
3/9/2021,13,day,spring,10404,620,6323,1147,47,574,11412,4076,452,22556,10885,9775,1641,21589,9822,9930,1576,5,4,23
3/9/2021,14,day,spring,10405,716,6035,1145,47,487,11429,4309,545,22379,10846,9661,1620,21605,9816,9916,1616,5,4,25
3/9/2021,15,day,spring,10406,701,6442,1143,47,830,11325,4071,501,22756,11096,9728,1679,21971,9961,10022,1732,5,4,21
3/9/2021,16,day,spring,10407,630,7198,1144,47,910,10078,3533,352,22989,10989,9929,1813,22791,10343,10260,1931,5,4,26
3/9/2021,17,day,spring,10408,700,8762,1144,47,1297,7569,3613,385,24432,11627,10467,2075,24098,10955,10707,2176,5,4,35
3/9/2021,18,day,spring,10409,976,10562,1145,46,2274,2721,3373,498,26492,12563,11269,2391,25645,11669,11271,2441,5,4,47
3/9/2021,19,dusk,spring,10410,1315,13785,1146,46,2931,79,3020,770,27920,13059,11980,2607,27608,12466,12226,2646,5,4,63
3/9/2021,20,dusk,spring,10411,1646,13804,1145,46,3165,-16,2851,550,27544,12836,11826,2609,27495,12501,12144,2579,5,4,55
3/9/2021,21,dusk,spring,10412,1713,13364,1147,47,2755,-14,2430,652,26631,12370,11554,2436,26594,12069,11790,2465,5,4,47
3/9/2021,22,night,spring,10413,1591,12747,1146,46,2591,-13,1928,630,25476,11767,11148,2292,25371,11474,11307,2322,5,4,44
3/9/2021,23,night,spring,10414,1350,12784,1143,46,2132,-13,1987,645,23861,11003,10488,2099,23635,10664,10576,2131,5,4,42
3/9/2021,24,night,spring,10415,1251,12653,1144,46,1282,-13,2036,562,22597,10455,9919,1951,22250,10011,10004,1970,5,4,37
3/10/2021,1,night,spring,10416,1162,11966,1143,46,889,-13,1983,521,22052,10367,9525,1888,21679,9948,9542,1917,5,5,32
3/10/2021,2,night,spring,10417,1125,11741,1143,46,785,-13,1766,452,21567,10172,9293,1828,21041,9687,9234,1847,5,5,31
3/10/2021,3,night,spring,10418,953,11684,1143,46,663,-13,1650,485,21510,10271,9185,1779,20647,9526,9054,1789,5,5,31
3/10/2021,4,night,spring,10419,952,12035,1144,46,343,-15,1708,570,21591,10371,9158,1784,20608,9538,9011,1776,5,5,32
3/10/2021,5,night,spring,10420,976,12360,1145,45,473,-16,1558,556,22324,10705,9484,1854,21125,9777,9235,1824,5,5,35
3/10/2021,6,night,spring,10421,919,12765,1145,46,756,-16,1549,527,23642,11259,10105,1991,22505,10421,9832,1955,5,5,41
3/10/2021,7,night,spring,10422,942,13177,1146,46,1337,24,1607,623,24709,11584,10668,2165,24238,11226,10563,2147,5,5,46
3/10/2021,8,morning,spring,10423,1085,12720,1147,46,1900,2366,2162,577,25486,12001,10974,2222,25288,11630,11113,2255,5,5,44
3/10/2021,9,morning,spring,10424,1229,11355,1147,46,1450,6321,2114,600,25417,12146,10870,2118,25148,11515,11053,2297,5,5,43
3/10/2021,10,morning,spring,10425,1050,10005,1147,46,1123,8654,2005,448,24623,11771,10609,1964,24639,11176,10929,2259,5,5,41
3/10/2021,11,day,spring,10426,906,8993,1144,46,1323,8636,2123,546,24027,11252,10657,1844,23994,10843,10718,2166,5,5,34
3/10/2021,12,day,spring,10427,874,9269,1145,46,1199,9713,1968,530,23708,11175,10506,1757,23568,10558,10648,2099,5,5,33
3/10/2021,13,day,spring,10428,1066,9181,1143,46,1001,10215,2074,466,23716,11134,10517,1796,23308,10340,10662,2046,5,5,32
3/10/2021,14,day,spring,10429,1259,9006,1145,47,848,8807,2090,546,23725,10997,10580,1877,23171,10254,10626,2033,5,5,31
3/10/2021,15,day,spring,10430,1283,9748,1145,46,871,7638,2078,221,24050,11011,10749,2019,23352,10357,10601,2136,5,5,32
3/10/2021,16,day,spring,10431,1169,10140,1146,46,1207,6742,2119,525,24260,11037,10942,2007,23789,10615,10677,2237,5,5,35
3/10/2021,17,day,spring,10432,1025,9872,1146,47,1384,5988,1882,639,25148,11588,11102,2178,24634,11105,10934,2329,5,5,40
3/10/2021,18,day,spring,10433,1025,12327,1146,46,2053,1922,1983,478,26766,12363,11629,2490,26174,11933,11452,2514,5,5,51
3/10/2021,19,dusk,spring,10434,1340,15002,1146,46,3018,23,1701,601,28074,13000,12155,2629,28072,12733,12357,2699,5,5,65
3/10/2021,20,dusk,spring,10435,1639,15411,1146,47,3429,-23,1584,706,27682,12838,11990,2568,27921,12772,12229,2638,5,5,57
3/10/2021,21,dusk,spring,10436,1667,14700,1146,46,3251,-21,1495,652,26824,12418,11659,2463,27037,12357,11871,2531,5,5,51
3/10/2021,22,night,spring,10437,1619,13695,1145,46,3099,-21,1571,662,25642,11834,11209,2316,25864,11780,11421,2386,5,5,46
3/10/2021,23,night,spring,10438,1460,13436,1144,46,2451,-20,1509,658,24098,11079,10607,2132,24171,10979,10724,2194,5,5,41
3/10/2021,24,night,spring,10439,1418,12812,1144,46,1955,-20,1583,653,22699,10422,10015,1987,22719,10302,10116,2027,5,5,37
3/11/2021,1,night,spring,10440,1167,13102,1144,46,1395,-22,1143,586,21735,10014,9549,1899,22071,10129,9703,1964,5,5,43
3/11/2021,2,night,spring,10441,968,13044,1144,46,1194,-26,1206,569,21259,9781,9371,1833,21445,9887,9389,1891,5,5,41
3/11/2021,3,night,spring,10442,867,12669,1144,46,1350,-24,1155,563,21004,9649,9281,1800,21089,9723,9252,1834,5,5,42
3/11/2021,4,night,spring,10443,868,12476,1145,46,1275,-24,1197,572,21083,9689,9312,1806,21059,9734,9220,1822,5,5,40
3/11/2021,5,night,spring,10444,873,12673,1146,46,1531,-26,1269,581,21841,10051,9627,1880,21634,9992,9482,1871,5,5,43
3/11/2021,6,night,spring,10445,863,12952,1146,46,2080,-28,1264,520,23397,10778,10280,2043,23052,10602,10137,2016,5,5,46
3/11/2021,7,night,spring,10446,867,12915,1146,46,2717,5,1111,615,24894,11555,10863,2175,24729,11424,10805,2196,5,5,52
3/11/2021,8,morning,spring,10447,1093,13116,1145,46,2654,2572,1120,645,25266,11756,11034,2177,25329,11730,11088,2214,5,5,43
3/11/2021,9,morning,spring,10448,1002,12180,1146,46,2219,6272,909,650,24888,11488,11055,2051,24807,11380,11020,2118,5,5,39
3/11/2021,10,morning,spring,10449,995,10399,1147,46,1280,8233,691,504,23820,10869,10702,1962,23754,10727,10754,1993,5,5,35
3/11/2021,11,day,spring,10450,994,9176,1146,46,1063,9438,560,582,23133,10391,10631,1830,22842,10146,10507,1915,5,5,33
3/11/2021,12,day,spring,10451,994,8589,1144,46,1060,9137,713,618,22694,10129,10598,1690,22212,9672,10389,1881,5,5,32
3/11/2021,13,day,spring,10452,786,8594,1144,46,906,9122,994,650,22225,9933,10453,1569,21930,9442,10373,1851,5,5,28
3/11/2021,14,day,spring,10453,752,8302,1144,47,753,8459,955,437,21743,9635,10330,1510,21796,9337,10321,1876,5,5,29
3/11/2021,15,day,spring,10454,808,8826,1144,47,780,6517,1205,710,21648,9394,10377,1604,22258,9674,10369,1953,5,5,29
3/11/2021,16,day,spring,10455,952,8822,1145,46,1108,6306,1262,600,22396,9734,10582,1810,22801,10012,10435,2095,5,5,31
3/11/2021,17,day,spring,10456,1207,9702,1144,47,1343,4377,1564,572,23844,10584,10913,2074,23956,10769,10657,2261,5,5,35
3/11/2021,18,day,spring,10457,1475,11266,1143,46,2210,1818,1478,576,26002,11702,11612,2409,25987,11964,11255,2496,5,5,48
3/11/2021,19,dusk,spring,10458,1683,13752,1144,46,3041,138,1580,711,27600,12535,12167,2613,28034,12822,12241,2691,5,5,61
3/11/2021,20,dusk,spring,10459,1748,14041,1146,46,3623,-22,1610,720,27442,12496,12098,2561,27939,12860,12155,2644,5,5,56
3/11/2021,21,dusk,spring,10460,1773,14158,1146,46,3254,-21,1717,592,26776,12139,11886,2466,27155,12456,11884,2536,5,5,48
3/11/2021,22,night,spring,10461,1772,13935,1146,46,2760,-21,1840,578,25596,11585,11405,2325,26089,11945,11469,2401,5,5,47
3/11/2021,23,night,spring,10462,1769,13352,1144,45,1643,-21,1743,652,24037,10865,10749,2143,24456,11190,10777,2213,5,5,41
3/11/2021,24,night,spring,10463,1535,12735,1144,46,1305,-21,1701,585,22704,10268,10158,1997,22991,10542,10124,2049,5,5,39
3/12/2021,1,night,spring,10464,1462,12565,1144,46,1173,-21,1478,550,21885,9914,9763,1927,22045,10103,9686,1983,5,5,43
3/12/2021,2,night,spring,10465,1398,12080,1143,46,1046,-21,1334,557,21507,9827,9536,1865,21529,9869,9475,1910,5,5,39
3/12/2021,3,night,spring,10466,1359,12669,1142,46,699,-21,1310,560,21371,9849,9416,1824,21186,9713,9339,1857,5,5,39
3/12/2021,4,night,spring,10467,1148,12344,1144,46,726,-22,1396,579,21528,9939,9475,1828,21152,9716,9304,1852,5,5,39
3/12/2021,5,night,spring,10468,1117,12878,1143,46,802,-24,1203,570,22326,10287,9842,1907,21712,9970,9546,1910,5,5,42
3/12/2021,6,night,spring,10469,1117,13235,1144,46,1221,-24,1173,560,23656,10813,10486,2060,23135,10579,10205,2050,5,5,45
3/12/2021,7,night,spring,10470,1073,13334,1144,46,1893,18,1002,559,24717,11350,10886,2179,24722,11311,10879,2222,5,5,52
3/12/2021,8,morning,spring,10471,1063,12883,1145,46,2049,2887,1178,397,24638,11350,10767,2222,25033,11421,11092,2216,5,5,41
3/12/2021,9,morning,spring,10472,958,9476,1146,46,1180,8224,1068,495,23586,10750,10540,2006,24201,11015,10819,2080,5,5,38
3/12/2021,10,morning,spring,10473,738,8913,1147,46,690,10737,930,401,22801,10213,10461,1840,23157,10337,10598,1944,5,5,34
3/12/2021,11,day,spring,10474,640,8240,1147,46,363,11945,981,444,22038,9734,10269,1753,21976,9543,10281,1882,5,5,33
3/12/2021,12,day,spring,10475,640,7972,1145,46,373,10517,835,571,21643,9366,10299,1705,21177,9061,10017,1834,5,5,31
3/12/2021,13,day,spring,10476,632,7903,1144,46,294,9571,876,518,21532,9155,10439,1667,20944,8825,10061,1795,5,5,26
3/12/2021,14,day,spring,10477,596,7345,1143,46,267,9149,1592,362,21331,8998,10433,1629,20941,8748,10102,1831,5,5,25
3/12/2021,15,day,spring,10478,629,7918,1143,47,431,7288,1301,763,21494,8820,10673,1736,21236,8971,10092,1915,5,5,25
3/12/2021,16,day,spring,10479,632,8222,1143,47,1004,6807,1543,350,22114,9060,10830,1957,21988,9451,10230,2049,5,5,29
3/12/2021,17,day,spring,10480,772,8263,1145,46,1327,6086,1781,598,23427,9937,11081,2135,23113,10219,10421,2213,5,5,35
3/12/2021,18,day,spring,10481,784,9530,1144,47,2543,2628,1847,641,25358,11056,11614,2407,24813,11255,10853,2440,5,5,46
3/12/2021,19,dusk,spring,10482,965,12549,1145,46,3513,48,1830,660,26737,11818,12046,2589,26870,12163,11803,2628,5,5,58
3/12/2021,20,dusk,spring,10483,1011,12826,1146,46,3536,-25,2602,785,26509,11787,11884,2554,26726,12141,11733,2576,5,5,51
3/12/2021,21,dusk,spring,10484,1001,12389,1146,46,3062,-23,3362,568,25861,11475,11661,2445,25958,11762,11443,2478,5,5,46
3/12/2021,22,night,spring,10485,985,12002,1146,45,2701,-23,3586,698,24938,11072,11257,2329,25060,11324,11084,2373,5,5,44
3/12/2021,23,night,spring,10486,910,12099,1146,46,2045,-23,3708,708,23618,10465,10703,2172,23855,10765,10592,2222,5,5,42
3/12/2021,24,night,spring,10487,856,11461,1144,45,1516,-23,3593,540,22387,9917,10158,2037,22536,10196,10002,2065,5,5,38
3/13/2021,1,night,spring,10488,801,9755,1143,46,1179,-23,4043,637,21500,9589,9690,1946,21667,9764,9668,1962,5,5,35
3/13/2021,2,night,spring,10489,713,8891,1142,45,1079,-23,4398,587,20932,9398,9389,1867,21039,9514,9373,1881,5,5,33
3/13/2021,3,night,spring,10490,664,8345,1143,46,1075,-23,4715,572,20814,9471,9245,1818,20539,9298,9142,1825,5,5,33
3/13/2021,4,night,spring,10491,670,8603,1144,46,716,-27,4654,535,20780,9511,9181,1804,20384,9249,9045,1810,5,5,33
3/13/2021,5,night,spring,10492,669,8591,1144,46,685,-27,4512,564,21020,9652,9232,1845,20548,9347,9089,1829,5,5,35
3/13/2021,6,night,spring,10493,675,9022,1144,46,1058,-28,4322,697,21619,9957,9480,1883,21233,9642,9413,1890,5,5,38
3/13/2021,7,night,spring,10494,741,10343,1144,46,1035,23,3731,667,21950,10175,9549,1923,21884,10169,9471,1952,5,5,38
3/13/2021,8,morning,spring,10495,722,8131,1146,46,1049,4121,3284,502,21702,10038,9454,1921,21712,10080,9384,1959,5,5,32
3/13/2021,9,morning,spring,10496,739,4803,1146,46,949,9593,3456,676,21161,9795,9211,1881,21208,9700,9269,1956,5,5,19
3/13/2021,10,morning,spring,10497,616,4892,1146,46,514,11647,4162,482,20261,9339,8835,1831,20115,9054,8920,1866,5,5,9
3/13/2021,11,day,spring,10498,596,4136,1146,46,450,11978,4281,443,19043,8676,8396,1722,19117,8512,8570,1768,5,5,5
3/13/2021,12,day,spring,10499,591,3789,1147,46,487,10550,4807,456,18113,8113,8196,1556,18382,8184,8265,1670,5,5,1
3/13/2021,13,day,spring,10500,598,3777,1148,46,404,10388,4714,484,17501,7805,7992,1457,17778,7805,8139,1578,5,5,0
3/13/2021,14,day,spring,10501,586,3628,1145,46,480,9151,4581,740,17432,7747,8023,1420,17552,7719,8045,1532,5,5,0
3/13/2021,15,day,spring,10502,580,3776,1144,46,380,9474,4729,576,17936,8032,8160,1504,17829,7803,8177,1592,5,5,0
3/13/2021,16,day,spring,10503,581,4552,1144,46,509,8386,4691,484,19190,8695,8547,1703,18864,8341,8531,1734,5,5,0
